EmployeeID,Age,Gender,Department,JobRole,Salary,Education,ExperienceYears,Attrition,OverTime,MaritalStatus
2908,56,Female,HR,HR Executive,90975,Masters,1,No,Yes,Divorced
2909,34,Male,Finance,HR Executive,89843,PhD,23,No,Yes,Married
2910,55,Female,R&D,Sales Executive,22364,Bachelors,24,No,Yes,Married
2911,32,Male,Tech,Research Scientist,36568,PhD,33,No,Yes,Single
2912,57,Male,Finance,Manager,58092,Bachelors,11,No,No,Single
2913,38,Male,Tech,Research Scientist,91019,Masters,18,No,Yes,Divorced
2914,56,Male,Tech,Analyst,82679,High School,29,Yes,No,Married
2915,39,Female,R&D,Sales Executive,85781,PhD,0,No,No,Married
2916,43,Male,R&D,HR Executive,28430,PhD,2,No,No,Single
2917,45,Female,HR,HR Executive,93719,High School,25,No,No,Single
2918,40,Female,Admin,Analyst,58692,PhD,14,No,No,Divorced
2919,58,Male,Sales,HR Executive,50086,Diploma,27,No,No,Married
2920,42,Male,Finance,Developer,69671,High School,3,Yes,Yes,Divorced
2921,29,Female,R&D,Sales Executive,118262,Masters,18,Yes,No,Divorced
2922,49,Female,Finance,Analyst,33901,Bachelors,23,No,Yes,Single
2923,26,Male,Admin,Sales Executive,23907,Bachelors,5,No,No,Married
2924,38,Male,Admin,Manager,118580,High School,15,No,Yes,Single
2925,58,Male,Tech,Sales Executive,48604,Diploma,31,No,No,Divorced
2926,57,Male,Sales,Sales Executive,57869,Masters,29,No,No,Divorced
2927,40,Male,HR,Manager,34537,Bachelors,34,No,No,Married
2928,48,Female,Finance,Analyst,32501,Bachelors,7,No,Yes,Married
2929,55,Male,Sales,Sales Executive,143485,Diploma,4,No,Yes,Married
2930,32,Male,HR,Research Scientist,139261,PhD,11,No,No,Married
2931,33,Female,Finance,Sales Executive,57371,High School,24,No,No,Single
2932,42,Male,Sales,Analyst,134639,Diploma,32,No,No,Single
2933,32,Male,R&D,HR Executive,131690,Diploma,23,No,No,Single
2934,49,Female,Finance,Manager,56821,Diploma,10,Yes,Yes,Single
2935,26,Male,Sales,HR Executive,108732,Diploma,34,No,No,Divorced
2936,38,Female,Admin,Analyst,145592,PhD,0,No,Yes,Single
2937,41,Male,HR,Developer,26073,Masters,7,No,Yes,Single
2938,33,Male,Sales,HR Executive,134829,Diploma,22,No,No,Married
2939,27,Male,R&D,Sales Executive,81005,Diploma,19,No,No,Divorced
2940,38,Female,Finance,Sales Executive,96097,High School,31,No,Yes,Single
2941,40,Female,Finance,Manager,38101,Bachelors,10,Yes,Yes,Divorced
2942,47,Female,Finance,Sales Executive,131052,PhD,6,No,No,Divorced
2943,53,Female,R&D,Research Scientist,51426,Diploma,29,No,Yes,Divorced
2944,27,Male,HR,Research Scientist,114877,Masters,12,Yes,No,Divorced
2945,57,Female,Finance,HR Executive,27313,Masters,2,No,No,Married
2946,59,Female,HR,Analyst,50773,Masters,6,No,Yes,Married
2947,32,Female,Sales,Manager,48003,High School,12,Yes,No,Divorced
2948,54,Male,Admin,Developer,79668,Masters,24,No,No,Divorced
2949,45,Male,Admin,HR Executive,111956,High School,22,No,No,Divorced
2950,44,Female,HR,Analyst,91250,PhD,32,No,No,Married
2951,36,Female,HR,Manager,135087,Masters,4,No,Yes,Married
2952,48,Male,Admin,Manager,139451,Bachelors,31,No,No,Divorced
2953,32,Female,Finance,HR Executive,112675,Diploma,29,No,No,Divorced
2954,38,Female,Tech,Analyst,111634,PhD,30,Yes,No,Divorced
2955,35,Female,Tech,Analyst,62294,Bachelors,12,No,No,Divorced
2956,48,Female,R&D,Sales Executive,33582,PhD,4,No,No,Married
2957,39,Male,Admin,Developer,129119,Masters,22,No,No,Single
2958,49,Male,Admin,Research Scientist,33760,PhD,0,Yes,No,Single
2959,25,Male,R&D,Sales Executive,91791,PhD,9,No,No,Married
2960,28,Female,Tech,Manager,102158,PhD,26,No,No,Married
2961,56,Female,Sales,Developer,55983,High School,7,No,Yes,Single
2962,30,Male,Finance,Developer,60309,Bachelors,2,No,No,Single
2963,29,Male,Finance,Analyst,49715,Masters,18,No,No,Single
2964,38,Male,Sales,Developer,56415,Diploma,1,Yes,Yes,Divorced
2965,38,Female,Sales,HR Executive,107328,Masters,30,No,No,Single
2966,54,Male,Tech,Developer,128112,Masters,9,No,No,Single
2967,53,Female,R&D,Manager,108260,High School,15,No,No,Divorced
2968,29,Female,Sales,HR Executive,71581,High School,19,No,Yes,Divorced
2969,40,Male,R&D,HR Executive,23652,PhD,2,No,No,Married
2970,59,Male,HR,Sales Executive,46297,Masters,34,No,No,Divorced
2971,24,Female,Finance,Developer,117958,Bachelors,33,No,Yes,Single
2972,26,Male,Tech,Analyst,34028,High School,20,No,No,Divorced
2973,34,Male,Finance,Sales Executive,33803,High School,31,No,No,Married
2974,52,Female,Tech,Analyst,26307,Bachelors,17,No,No,Single
2975,37,Female,HR,Developer,51325,High School,33,Yes,No,Married
2976,53,Female,Finance,Sales Executive,78616,Bachelors,2,No,No,Married
2977,43,Female,HR,Developer,80483,Diploma,2,No,Yes,Married
2978,50,Female,Tech,Manager,51574,Bachelors,26,No,No,Divorced
2979,43,Male,Sales,Sales Executive,139828,Diploma,1,No,No,Divorced
2980,24,Female,Finance,Analyst,104798,PhD,2,No,No,Married
2981,31,Female,HR,Manager,87071,PhD,16,No,Yes,Married
2982,42,Female,Admin,Research Scientist,34932,High School,18,No,Yes,Married
2983,37,Male,Finance,Analyst,35749,Bachelors,18,No,Yes,Married
2984,33,Female,Finance,Developer,28727,High School,4,Yes,No,Divorced
2985,23,Female,Finance,Analyst,75406,Bachelors,4,No,Yes,Divorced
2986,45,Female,R&D,Research Scientist,37332,High School,13,No,No,Married
2987,56,Male,HR,Analyst,115070,PhD,26,No,No,Divorced
2988,51,Female,HR,Manager,30834,PhD,34,No,Yes,Single
2989,51,Female,Finance,HR Executive,40325,High School,20,No,No,Divorced
2990,56,Female,Sales,Analyst,29213,Bachelors,4,No,Yes,Married
2991,40,Male,Finance,Sales Executive,141291,Masters,23,No,No,Divorced
2992,29,Male,R&D,Research Scientist,133741,Bachelors,23,No,No,Single
2993,47,Male,Tech,Analyst,143313,High School,12,Yes,No,Single
2994,28,Male,R&D,Research Scientist,21403,Bachelors,0,No,Yes,Divorced
2995,51,Female,Sales,HR Executive,76971,Diploma,9,Yes,No,Single
2996,28,Female,Finance,Manager,138199,Bachelors,1,No,No,Single
2997,24,Male,HR,Sales Executive,137623,PhD,15,No,No,Divorced
2998,22,Male,Admin,Developer,74030,PhD,15,No,Yes,Divorced
2999,57,Female,Finance,Analyst,93042,Diploma,22,No,No,Divorced
3000,46,Female,Sales,Manager,115195,Bachelors,25,Yes,Yes,Married
3001,58,Male,HR,Research Scientist,27591,Masters,15,No,No,Married
3002,22,Male,R&D,HR Executive,147144,Bachelors,26,No,No,Single
3003,36,Male,Tech,Research Scientist,32996,PhD,29,No,No,Single
3004,58,Male,Tech,HR Executive,123364,PhD,32,No,No,Divorced
3005,34,Female,Finance,HR Executive,72485,High School,31,No,Yes,Single
3006,29,Male,R&D,Manager,67830,PhD,8,No,Yes,Divorced
3007,26,Male,Admin,Analyst,54370,High School,10,No,Yes,Married
3008,30,Female,Admin,Developer,77572,PhD,5,No,Yes,Divorced
3009,22,Female,Sales,Analyst,99008,PhD,29,No,No,Single
3010,57,Female,Tech,Sales Executive,49098,Masters,14,No,Yes,Divorced
3011,56,Female,R&D,Analyst,81561,High School,29,Yes,No,Divorced
3012,23,Female,Finance,HR Executive,22196,High School,17,No,No,Divorced
3013,44,Male,HR,HR Executive,31091,PhD,11,No,No,Single
3014,30,Male,Finance,Sales Executive,100576,High School,3,No,Yes,Divorced
3015,55,Male,Finance,Research Scientist,85254,PhD,15,No,Yes,Divorced
3016,35,Female,R&D,HR Executive,69262,PhD,22,No,Yes,Single
3017,25,Male,Tech,Sales Executive,134320,Bachelors,10,No,No,Married
3018,51,Female,R&D,HR Executive,144124,High School,23,No,No,Married
3019,52,Male,HR,Developer,26023,Diploma,21,Yes,No,Single
3020,59,Male,R&D,HR Executive,40543,High School,14,No,No,Married
3021,32,Female,Sales,Manager,80029,High School,14,No,No,Divorced
3022,56,Female,Finance,Sales Executive,113913,Masters,9,No,Yes,Single
3023,29,Male,Tech,Analyst,122171,Diploma,27,No,No,Divorced
3024,24,Male,Admin,Sales Executive,62337,Diploma,16,No,No,Divorced
3025,35,Male,HR,Research Scientist,60409,Masters,21,No,Yes,Single
3026,34,Male,Admin,HR Executive,90540,Masters,22,No,No,Divorced
3027,53,Male,Finance,Sales Executive,29963,High School,28,No,No,Single
3028,55,Female,R&D,Developer,33796,Bachelors,21,No,No,Divorced
3029,40,Female,Admin,Sales Executive,60972,Masters,10,No,Yes,Married
3030,59,Female,Sales,Developer,92613,Diploma,28,No,No,Divorced
3031,37,Female,R&D,HR Executive,115384,Diploma,31,No,Yes,Divorced
3032,23,Male,Finance,Analyst,98062,High School,13,No,No,Single
3033,38,Male,Admin,HR Executive,23261,Bachelors,17,No,Yes,Married
3034,55,Female,HR,Research Scientist,37046,PhD,33,No,Yes,Divorced
3035,37,Male,Admin,Manager,33397,Masters,22,No,No,Divorced
3036,59,Female,Admin,Analyst,80436,Masters,31,Yes,No,Married
3037,23,Male,Tech,Analyst,110805,High School,2,No,No,Married
3038,23,Male,Admin,Manager,121694,Bachelors,21,No,Yes,Married
3039,47,Male,Finance,Sales Executive,45757,Diploma,22,No,No,Married
3040,34,Female,HR,HR Executive,137706,Diploma,3,No,No,Married
3041,52,Female,Finance,Sales Executive,35299,PhD,12,Yes,No,Divorced
3042,55,Female,Sales,Sales Executive,144384,Diploma,31,No,Yes,Married
3043,24,Female,R&D,HR Executive,21902,Masters,28,No,Yes,Married
3044,29,Male,Admin,Research Scientist,138859,PhD,9,No,No,Divorced
3045,44,Male,Tech,Analyst,135016,Bachelors,12,Yes,No,Single
3046,35,Male,HR,Developer,62399,PhD,16,No,No,Divorced
3047,48,Male,Tech,Manager,68330,Bachelors,1,No,No,Single
3048,50,Female,Tech,Analyst,66308,Diploma,16,No,No,Married
3049,22,Male,Tech,Sales Executive,140983,High School,25,No,No,Single
3050,38,Male,Admin,Manager,23846,PhD,4,No,No,Divorced
3051,51,Male,HR,Developer,32359,PhD,24,No,No,Single
3052,34,Female,HR,Analyst,69376,Masters,8,No,Yes,Single
3053,42,Female,Tech,Analyst,88056,Masters,27,No,Yes,Single
3054,40,Female,R&D,Research Scientist,60832,Bachelors,21,No,No,Married
3055,40,Male,Admin,Analyst,40098,High School,28,No,No,Divorced
3056,46,Female,Admin,Analyst,137095,Masters,34,No,No,Single
3057,43,Male,Finance,Developer,124987,Masters,19,No,Yes,Married
3058,52,Male,Admin,Developer,69962,Diploma,4,Yes,Yes,Divorced
3059,38,Male,Tech,Manager,108672,Diploma,31,No,No,Divorced
3060,44,Female,Sales,Sales Executive,55885,Masters,9,No,Yes,Divorced
3061,53,Female,Tech,Developer,116256,Bachelors,16,No,No,Divorced
3062,31,Male,HR,Manager,41157,High School,14,Yes,Yes,Married
3063,31,Male,Admin,Analyst,68372,Masters,8,No,No,Divorced
3064,57,Female,Admin,Manager,39674,Bachelors,31,No,No,Single
3065,29,Female,Finance,Manager,52357,Bachelors,22,No,Yes,Divorced
3066,41,Female,Sales,Manager,32578,Masters,10,No,No,Divorced
3067,53,Male,Admin,HR Executive,148457,Bachelors,12,No,Yes,Married
3068,35,Male,Finance,Manager,22251,PhD,17,Yes,Yes,Single
3069,49,Male,Finance,Developer,99049,Bachelors,8,No,No,Single
3070,45,Female,Sales,HR Executive,57429,Masters,4,Yes,No,Married
3071,36,Female,Tech,Sales Executive,112641,Bachelors,21,Yes,No,Married
3072,43,Female,Tech,Manager,66871,Masters,31,No,No,Single
3073,51,Male,Tech,Research Scientist,106526,Diploma,1,No,Yes,Single
3074,25,Male,R&D,Analyst,45499,Masters,20,No,Yes,Divorced
3075,34,Female,Tech,Analyst,26421,Bachelors,27,No,No,Married
3076,44,Male,Sales,HR Executive,72204,Masters,23,Yes,No,Single
3077,29,Female,R&D,Analyst,44591,High School,23,No,No,Single
3078,39,Male,Tech,Analyst,80940,Masters,13,No,No,Married
3079,33,Female,R&D,HR Executive,112515,Masters,26,No,No,Married
3080,52,Male,Sales,Analyst,106371,High School,23,No,No,Single
3081,35,Male,Tech,Manager,123229,High School,5,No,Yes,Married
3082,55,Female,HR,Sales Executive,32202,High School,25,No,No,Single
3083,39,Female,Admin,HR Executive,120950,PhD,14,No,No,Single
3084,55,Female,Sales,Research Scientist,143981,Masters,28,Yes,No,Divorced
3085,32,Female,Finance,HR Executive,145855,High School,9,No,No,Divorced
3086,33,Female,Finance,Developer,111202,High School,27,No,No,Married
3087,36,Male,Sales,Research Scientist,39290,Diploma,8,Yes,Yes,Married
3088,52,Female,Finance,Developer,38130,PhD,20,No,No,Single
3089,50,Female,Sales,HR Executive,57077,Masters,9,No,Yes,Divorced
3090,47,Female,HR,Developer,144600,Bachelors,3,No,No,Married
3091,39,Male,Sales,Research Scientist,135136,PhD,3,Yes,No,Single
3092,53,Female,Tech,Manager,39396,PhD,5,No,No,Divorced
3093,43,Female,Tech,HR Executive,80848,Diploma,25,No,No,Single
3094,59,Female,R&D,HR Executive,103488,Masters,15,Yes,Yes,Divorced
3095,38,Male,Finance,Analyst,80530,Masters,7,Yes,No,Single
3096,44,Male,Admin,HR Executive,84274,High School,27,No,No,Divorced
3097,45,Female,Finance,HR Executive,138179,High School,15,No,No,Single
3098,29,Male,Sales,Manager,47122,PhD,0,No,Yes,Single
3099,27,Female,Admin,Analyst,49381,Diploma,18,No,Yes,Married
3100,26,Male,Admin,Sales Executive,65435,Masters,16,No,No,Divorced
3101,50,Female,Finance,Developer,125614,Diploma,27,No,No,Divorced
3102,49,Male,Admin,Research Scientist,43267,Bachelors,11,No,Yes,Married
3103,32,Female,Admin,Sales Executive,133271,Masters,5,Yes,No,Married
3104,22,Female,Tech,Analyst,140672,High School,6,No,No,Single
3105,40,Male,HR,Manager,127543,PhD,7,No,No,Divorced
3106,30,Female,Sales,Research Scientist,81978,Diploma,2,Yes,No,Single
3107,48,Female,Finance,Developer,27088,High School,20,No,No,Single
3108,55,Female,Tech,HR Executive,117354,PhD,7,No,Yes,Single
3109,25,Female,R&D,HR Executive,147728,High School,27,No,No,Married
3110,57,Male,Admin,Sales Executive,32822,Masters,29,No,Yes,Divorced
3111,39,Female,Admin,Developer,139456,Diploma,31,No,No,Married
3112,36,Male,Finance,Analyst,70216,Bachelors,10,No,No,Married
3113,34,Male,HR,Developer,56589,High School,19,No,Yes,Divorced
3114,40,Male,HR,Manager,85262,Diploma,15,No,No,Divorced
3115,27,Male,Finance,Sales Executive,77911,Masters,24,Yes,No,Married
3116,33,Female,Finance,Sales Executive,21436,High School,8,Yes,Yes,Married
3117,58,Female,Tech,Manager,81854,Masters,2,No,No,Married
3118,38,Male,Finance,Developer,81888,Bachelors,15,No,No,Divorced
3119,44,Female,R&D,Manager,131201,Bachelors,11,No,No,Divorced
3120,47,Male,Tech,Research Scientist,47281,PhD,14,No,No,Single
3121,50,Female,Admin,Manager,108017,PhD,3,Yes,No,Divorced
3122,54,Female,Admin,Developer,116005,PhD,22,No,Yes,Married
3123,48,Female,Admin,Manager,104403,Masters,26,No,Yes,Divorced
3124,46,Male,Admin,Analyst,126023,PhD,12,No,No,Divorced
3125,31,Male,Sales,HR Executive,73952,Diploma,20,Yes,No,Divorced
3126,44,Female,R&D,Manager,42766,Masters,28,No,Yes,Married
3127,42,Male,Tech,HR Executive,115273,Masters,28,No,No,Single
3128,42,Male,Tech,Manager,41213,PhD,10,No,No,Single
3129,34,Female,Admin,Developer,113891,PhD,27,No,No,Married
3130,58,Male,HR,Research Scientist,82239,Masters,9,No,No,Married
3131,54,Female,Tech,Research Scientist,42537,Bachelors,4,No,No,Single
3132,45,Female,R&D,HR Executive,22794,Bachelors,24,No,No,Married
3133,32,Female,Finance,Developer,79204,PhD,32,No,No,Divorced
3134,38,Male,R&D,Developer,129832,Bachelors,16,No,No,Divorced
3135,25,Female,Admin,Developer,52324,Diploma,32,Yes,No,Single
3136,46,Female,Admin,Analyst,76764,Diploma,24,No,Yes,Divorced
3137,51,Male,Sales,Sales Executive,50858,Diploma,32,No,No,Single
3138,30,Male,Tech,Manager,62850,Masters,8,Yes,No,Married
3139,42,Male,Tech,Developer,33018,Masters,26,No,No,Single
3140,41,Male,Tech,Developer,147171,Masters,24,No,No,Single
3141,40,Female,Admin,Developer,103017,Masters,3,No,No,Divorced
3142,40,Male,Tech,Research Scientist,70790,Masters,8,No,No,Single
3143,33,Male,HR,Developer,101120,PhD,14,Yes,No,Single
3144,58,Male,HR,Manager,29850,Bachelors,15,No,Yes,Single
3145,38,Male,Finance,Developer,111237,PhD,15,No,No,Married
3146,58,Female,Tech,Manager,126759,Bachelors,12,No,No,Divorced
3147,49,Male,Sales,Analyst,129488,PhD,13,No,No,Divorced
3148,56,Female,Finance,Sales Executive,65975,Diploma,21,No,Yes,Single
3149,39,Male,Admin,Research Scientist,85510,High School,20,Yes,No,Single
3150,35,Female,Tech,Manager,85696,Masters,8,No,No,Married
3151,56,Female,HR,HR Executive,45832,High School,3,No,Yes,Divorced
3152,28,Male,Sales,Analyst,116746,High School,9,Yes,Yes,Divorced
3153,34,Female,Finance,Sales Executive,107826,Diploma,34,No,Yes,Single
3154,39,Male,Sales,Sales Executive,114977,High School,8,No,No,Married
3155,58,Female,Tech,Sales Executive,44886,High School,15,Yes,No,Married
3156,34,Female,R&D,Manager,117930,Diploma,17,No,Yes,Single
3157,57,Female,Sales,Analyst,28418,Bachelors,9,Yes,No,Single
3158,52,Male,Sales,Developer,143152,PhD,20,Yes,Yes,Single
3159,23,Female,Admin,HR Executive,27081,High School,14,Yes,No,Single
3160,37,Male,HR,Analyst,122716,Masters,14,No,No,Single
3161,30,Female,Tech,Analyst,30114,Diploma,10,No,No,Married
3162,30,Female,Sales,Analyst,137845,High School,19,No,Yes,Married
3163,59,Female,Tech,Manager,38722,Bachelors,33,No,No,Single
3164,32,Female,HR,HR Executive,107508,Bachelors,21,No,No,Single
3165,43,Female,Admin,Manager,149752,Masters,17,Yes,No,Divorced
3166,54,Female,Tech,HR Executive,148870,High School,15,No,No,Married
3167,57,Male,HR,HR Executive,37985,Masters,4,Yes,No,Married
3168,44,Male,HR,Manager,25888,Bachelors,0,Yes,Yes,Single
3169,55,Male,Finance,HR Executive,89254,Bachelors,18,No,Yes,Married
3170,30,Female,Admin,Analyst,117683,PhD,9,No,Yes,Married
3171,45,Male,Admin,Manager,140234,Bachelors,20,No,No,Married
3172,29,Female,Tech,HR Executive,128918,Diploma,12,No,No,Divorced
3173,28,Male,R&D,Sales Executive,103845,PhD,23,Yes,No,Married
3174,57,Male,Finance,Manager,143446,Masters,22,No,No,Single
3175,39,Female,Admin,Research Scientist,39299,Bachelors,22,No,No,Married
3176,24,Female,HR,Manager,76050,Diploma,10,No,No,Married
3177,49,Male,Admin,Manager,126747,PhD,1,No,No,Divorced
3178,27,Male,R&D,Manager,42036,Diploma,5,No,No,Married
3179,42,Male,Sales,HR Executive,145234,PhD,10,Yes,Yes,Divorced
3180,49,Male,Sales,Manager,105421,PhD,14,No,No,Divorced
3181,22,Female,Admin,Research Scientist,49346,PhD,8,No,Yes,Divorced
3182,57,Male,Admin,Developer,133507,Masters,11,No,No,Married
3183,42,Female,Finance,Manager,145191,PhD,27,No,No,Single
3184,56,Female,Admin,Sales Executive,134673,PhD,22,Yes,Yes,Single
3185,34,Male,R&D,Research Scientist,46691,Diploma,26,No,No,Married
3186,31,Female,Admin,Developer,125578,PhD,23,Yes,Yes,Divorced
3187,31,Male,Tech,HR Executive,134063,Masters,13,No,No,Single
3188,34,Female,R&D,Manager,37986,Diploma,34,No,No,Married
3189,58,Female,Finance,Developer,47846,PhD,26,No,No,Single
3190,59,Male,Tech,Sales Executive,142047,Diploma,20,Yes,No,Married
3191,45,Female,Tech,Research Scientist,69665,Masters,12,Yes,No,Divorced
3192,23,Female,Sales,Research Scientist,133408,Diploma,7,No,No,Single
3193,43,Male,R&D,HR Executive,61401,Masters,33,No,No,Married
3194,38,Female,Tech,HR Executive,93728,Bachelors,22,No,No,Married
3195,57,Female,Finance,HR Executive,124805,PhD,8,Yes,Yes,Single
3196,35,Male,Sales,Developer,148114,Masters,0,No,No,Married
3197,31,Male,Tech,Manager,70054,PhD,15,Yes,No,Single
3198,56,Female,R&D,Analyst,58487,Masters,24,No,No,Married
3199,46,Female,Sales,Research Scientist,29412,High School,17,No,No,Single
3200,24,Female,R&D,Analyst,142836,High School,33,No,Yes,Divorced
3201,59,Male,R&D,Research Scientist,101499,High School,2,No,No,Single
3202,38,Female,R&D,HR Executive,71473,Masters,19,No,Yes,Married
3203,33,Female,Sales,Manager,119159,PhD,18,No,No,Divorced
3204,45,Female,Tech,Manager,86553,High School,12,No,No,Divorced
3205,50,Female,Admin,Research Scientist,25279,PhD,16,No,Yes,Single
3206,46,Female,HR,Developer,95948,Masters,13,No,No,Single
3207,57,Female,Tech,HR Executive,27712,PhD,29,No,No,Single
3208,47,Male,Sales,Manager,35817,PhD,21,Yes,No,Divorced
3209,59,Male,HR,Manager,73832,High School,28,Yes,No,Divorced
3210,22,Female,HR,Sales Executive,113616,Diploma,1,No,No,Single
3211,41,Female,HR,Manager,76224,Bachelors,7,No,No,Married
3212,49,Male,Admin,Sales Executive,26624,Masters,13,No,Yes,Divorced
3213,37,Male,Finance,Manager,49126,Masters,33,No,No,Single
3214,38,Male,Sales,Manager,102115,Masters,12,No,No,Married
3215,49,Female,Admin,Developer,100667,Bachelors,9,No,No,Single
3216,33,Female,Admin,Developer,57462,Diploma,7,Yes,No,Divorced
3217,48,Female,Finance,HR Executive,78676,PhD,6,No,No,Divorced
3218,51,Female,HR,Manager,66815,Masters,12,No,No,Single
3219,55,Male,Finance,HR Executive,122955,PhD,25,Yes,No,Married
3220,58,Male,Finance,HR Executive,108911,High School,31,No,No,Divorced
3221,27,Male,Admin,HR Executive,46093,High School,18,No,No,Single
3222,28,Male,Sales,HR Executive,131030,High School,14,No,No,Single
3223,53,Female,R&D,Research Scientist,137385,Masters,1,No,No,Married
3224,53,Female,Finance,Research Scientist,52525,Bachelors,18,No,No,Married
